	no_of_neighbors	similarity_treshold	social_influence	swingers	beta_component	Run	Echo_Chambers	Silent_Spiral	opinions	radical_opinions	network_type
814	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	814	10	0.3	0.4666666666666667	0.006666666666666667	1
815	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	815	8	0.2	0.3933333333333333	0.0	1
816	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	816	1	0.13333333333333333	0.41	0.3333333333333333	1
817	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	817	4	0.26666666666666666	0.51	0.043333333333333335	1
818	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	818	0	0.23333333333333334	0.49	0.44666666666666666	1
819	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	819	2	0.3	0.5266666666666666	0.006666666666666667	1
820	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	820	2	0.3333333333333333	0.4266666666666667	0.49666666666666665	1
821	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	821	2	0.2	0.61	0.32	1
822	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	822	2	0.1	0.59	0.0	1
823	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	823	9	0.26666666666666666	0.42	0.0033333333333333335	1
824	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	824	6	0.3333333333333333	0.4033333333333333	0.056666666666666664	1
825	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	825	5	0.26666666666666666	0.42333333333333334	0.023333333333333334	1
826	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	826	5	0.2	0.4633333333333333	0.0033333333333333335	1
827	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	827	7	0.26666666666666666	0.4266666666666667	0.0	1
828	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	828	5	0.36666666666666664	0.49	0.0	1
829	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	829	4	0.2	0.41333333333333333	0.0	1
830	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	830	6	0.23333333333333334	0.53	0.0	1
831	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	831	9	0.3	0.53	0.006666666666666667	1
832	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	832	5	0.23333333333333334	0.4166666666666667	0.0	1
833	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	833	7	0.23333333333333334	0.5066666666666667	0.0	1
834	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	834	12	0.36666666666666664	0.51	0.02	1
835	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	835	11	0.23333333333333334	0.55	0.043333333333333335	1
836	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	836	9	0.3333333333333333	0.5033333333333333	0.006666666666666667	1
837	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	837	4	0.3	0.5266666666666666	0.013333333333333334	1
838	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	838	5	0.26666666666666666	0.5033333333333333	0.043333333333333335	1
839	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	839	6	0.36666666666666664	0.6166666666666667	0.006666666666666667	1
840	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	840	8	0.2	0.6033333333333334	0.0	1
841	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	841	1	0.36666666666666664	0.44666666666666666	0.0	1
842	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	842	5	0.23333333333333334	0.5266666666666666	0.0033333333333333335	1
843	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	843	6	0.26666666666666666	0.49666666666666665	0.02	1
844	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	844	6	0.3333333333333333	0.5066666666666667	0.0	1
845	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	845	5	0.2	0.5033333333333333	0.013333333333333334	1
846	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	846	4	0.2	0.45666666666666667	0.006666666666666667	1
847	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	847	1	0.23333333333333334	0.5466666666666666	0.0	1
848	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	848	0	0.3	0.5133333333333333	0.0	1
849	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	849	2	0.3333333333333333	0.3933333333333333	0.013333333333333334	1
850	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	850	2	0.13333333333333333	0.5033333333333333	0.0	1
851	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	851	4	0.2	0.6366666666666667	0.01	1
852	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	852	0	0.3	0.5166666666666667	0.22	1
853	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	853	4	0.23333333333333334	0.44333333333333336	0.016666666666666666	1
854	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	854	1	0.13333333333333333	0.52	0.4166666666666667	1
855	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	855	1	0.26666666666666666	0.48	0.5533333333333333	1
856	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	856	1	0.23333333333333334	0.5733333333333334	0.31	1
857	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	857	1	0.16666666666666666	0.5466666666666666	0.04	1
858	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	858	0	0.26666666666666666	0.48333333333333334	0.006666666666666667	1
859	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	859	10	0.23333333333333334	0.4866666666666667	0.02	1
860	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	860	12	0.26666666666666666	0.49333333333333335	0.02	1
861	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	861	10	0.3	0.4066666666666667	0.0	1
862	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	862	9	0.36666666666666664	0.53	0.02	1
863	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	863	7	0.2	0.51	0.0	1
864	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	864	5	0.2	0.47333333333333333	0.016666666666666666	1
865	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	865	2	0.26666666666666666	0.4866666666666667	0.056666666666666664	1
866	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	866	4	0.23333333333333334	0.49666666666666665	0.03333333333333333	1
867	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	867	10	0.2	0.51	0.31666666666666665	1
868	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	868	8	0.23333333333333334	0.5533333333333333	0.03666666666666667	1
869	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	869	9	0.2	0.46	0.03666666666666667	1
870	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	870	9	0.23333333333333334	0.49	0.21666666666666667	1
871	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	871	11	0.13333333333333333	0.24333333333333335	0.44	1
872	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	872	1	0.3	0.46	0.17333333333333334	1
873	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	873	12	0.26666666666666666	0.21333333333333335	0.4666666666666667	1
874	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	874	4	0.16666666666666666	0.29333333333333333	0.32666666666666666	1
875	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	875	3	0.3333333333333333	0.6233333333333333	0.4266666666666667	1
876	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	876	3	0.26666666666666666	0.4766666666666667	0.0	1
877	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	877	5	0.3333333333333333	0.42333333333333334	0.01	1
878	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	878	2	0.2	0.51	0.0	1
879	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	879	0	0.3	0.5333333333333333	0.0	1
880	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	880	1	0.1	0.55	0.0033333333333333335	1
881	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	881	0	0.26666666666666666	0.36666666666666664	0.0	1
882	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	882	1	0.23333333333333334	0.4266666666666667	0.0	1
883	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	883	7	0.3	0.36333333333333334	0.0	1
884	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	884	8	0.2	0.5366666666666666	0.016666666666666666	1
885	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	885	6	0.2	0.59	0.006666666666666667	1
886	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	886	4	0.3	0.55	0.03	1
887	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	887	6	0.36666666666666664	0.5033333333333333	0.0	1
888	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	888	6	0.3333333333333333	0.34	0.33	1
889	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	889	4	0.16666666666666666	0.5166666666666667	0.02666666666666667	1
890	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	890	1	0.23333333333333334	0.5433333333333333	0.33666666666666667	1
891	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	891	0	0.3	0.45	0.0	1
892	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	892	2	0.23333333333333334	0.4033333333333333	0.17333333333333334	1
893	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	893	0	0.2	0.5333333333333333	0.37	1
894	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	894	1	0.2	0.5266666666666666	0.0	1
895	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	895	7	0.26666666666666666	0.48	0.006666666666666667	1
896	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	896	3	0.23333333333333334	0.5433333333333333	0.03	1
897	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	897	7	0.3	0.3466666666666667	0.0033333333333333335	1
898	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	898	6	0.26666666666666666	0.52	0.0033333333333333335	1
899	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	899	7	0.4	0.5333333333333333	0.023333333333333334	1
900	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	900	3	0.23333333333333334	0.49333333333333335	0.0	1
901	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	901	6	0.26666666666666666	0.48	0.006666666666666667	1
902	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	902	10	0.3333333333333333	0.6	0.02	1
903	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	903	4	0.16666666666666666	0.47	0.03333333333333333	1
904	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	904	5	0.23333333333333334	0.5866666666666667	0.0	1
905	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	905	3	0.3	0.5266666666666666	0.006666666666666667	1
906	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	906	2	0.26666666666666666	0.46	0.0	1
907	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	907	3	0.23333333333333334	0.46	0.023333333333333334	1
908	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	908	3	0.23333333333333334	0.49666666666666665	0.006666666666666667	1
909	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	909	8	0.23333333333333334	0.5266666666666666	0.06	1
910	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	910	7	0.36666666666666664	0.46	0.02666666666666667	1
911	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	911	6	0.36666666666666664	0.62	0.04	1
912	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	912	2	0.2	0.5466666666666666	0.0	1
913	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	913	2	0.16666666666666666	0.4866666666666667	0.0	1
914	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	914	3	0.3333333333333333	0.5133333333333333	0.006666666666666667	1
915	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	915	4	0.23333333333333334	0.4266666666666667	0.013333333333333334	1
916	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	916	6	0.23333333333333334	0.4	0.006666666666666667	1
917	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	917	4	0.23333333333333334	0.53	0.0	1
918	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	918	4	0.3	0.4766666666666667	0.02	1
919	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	919	1	0.26666666666666666	0.47	0.0033333333333333335	1
920	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	920	0	0.16666666666666666	0.4266666666666667	0.0	1
921	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	921	3	0.16666666666666666	0.43333333333333335	0.0	1
922	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	922	0	0.16666666666666666	0.54	0.0033333333333333335	1
923	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	923	3	0.3333333333333333	0.5033333333333333	0.0033333333333333335	1
924	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	924	0	0.2	0.48333333333333334	0.15666666666666668	1
925	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	925	8	0.2	0.4166666666666667	0.016666666666666666	1
926	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	926	0	0.3	0.5266666666666666	0.5966666666666667	1
927	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	927	1	0.16666666666666666	0.44666666666666666	0.04	1
928	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	928	2	0.26666666666666666	0.47333333333333333	0.8366666666666667	1
929	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	929	0	0.2	0.4633333333333333	0.47	1
930	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	930	2	0.26666666666666666	0.5833333333333334	0.013333333333333334	1
931	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	931	5	0.23333333333333334	0.54	0.0	1
932	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	932	5	0.3333333333333333	0.49666666666666665	0.0	1
933	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	933	4	0.2	0.48333333333333334	0.006666666666666667	1
934	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	934	5	0.3	0.4666666666666667	0.013333333333333334	1
935	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	935	7	0.3	0.49666666666666665	0.02	1
936	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	936	10	0.26666666666666666	0.5233333333333333	0.02666666666666667	1
937	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	937	1	0.26666666666666666	0.5366666666666666	0.05333333333333334	1
938	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	938	5	0.3	0.44666666666666666	0.02666666666666667	1
939	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	939	6	0.36666666666666664	0.48333333333333334	0.17333333333333334	1
940	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	940	6	0.4	0.4533333333333333	0.03	1
941	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	941	8	0.2	0.5033333333333333	0.043333333333333335	1
942	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	942	7	0.2	0.5433333333333333	0.2	1
943	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	943	11	0.13333333333333333	0.7966666666666666	0.29	1
944	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	944	0	0.23333333333333334	0.49333333333333335	0.20666666666666667	1
945	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	945	9	0.3	0.2966666666666667	0.4066666666666667	1
946	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	946	10	0.2	0.7533333333333333	0.5066666666666667	1
947	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	947	6	0.3	0.2833333333333333	0.39666666666666667	1
948	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	948	3	0.26666666666666666	0.6066666666666667	0.006666666666666667	1
949	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	949	9	0.3	0.45	0.0	1
950	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	950	1	0.16666666666666666	0.48333333333333334	0.006666666666666667	1
951	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	951	2	0.23333333333333334	0.53	0.0	1
952	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	952	5	0.3333333333333333	0.6833333333333333	0.0	1
953	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	953	2	0.2	0.43333333333333335	0.0033333333333333335	1
954	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	954	1	0.2	0.47333333333333333	0.006666666666666667	1
955	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	955	4	0.3333333333333333	0.45	0.006666666666666667	1
956	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	956	11	0.26666666666666666	0.35333333333333333	0.0033333333333333335	1
957	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	957	6	0.36666666666666664	0.4266666666666667	0.01	1
958	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	958	1	0.26666666666666666	0.49333333333333335	0.01	1
959	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	959	6	0.23333333333333334	0.5333333333333333	0.02	1
960	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	960	2	0.16666666666666666	0.42	0.4666666666666667	1
961	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	961	4	0.3333333333333333	0.5266666666666666	0.04	1
962	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	962	11	0.13333333333333333	0.24333333333333335	0.48	1
963	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	963	2	0.23333333333333334	0.5766666666666667	0.0	1
964	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	964	1	0.23333333333333334	0.45666666666666667	0.5	1
965	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	965	2	0.26666666666666666	0.39666666666666667	0.5466666666666666	1
966	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	966	0	0.3333333333333333	0.5233333333333333	0.0	1
967	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	967	9	0.36666666666666664	0.6466666666666666	0.016666666666666666	1
968	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	968	5	0.23333333333333334	0.51	0.03	1
969	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	969	7	0.3	0.5166666666666667	0.0	1
970	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	970	3	0.3333333333333333	0.57	0.0	1
971	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	971	2	0.23333333333333334	0.6066666666666667	0.0033333333333333335	1
972	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	972	4	0.23333333333333334	0.5033333333333333	0.006666666666666667	1
973	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	973	4	0.26666666666666666	0.5366666666666666	0.0	1
974	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	974	4	0.26666666666666666	0.3933333333333333	0.0	1
975	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	975	9	0.36666666666666664	0.4266666666666667	0.043333333333333335	1
976	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	976	3	0.26666666666666666	0.51	0.0	1
977	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	977	5	0.26666666666666666	0.62	0.02	1
978	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	978	10	0.23333333333333334	0.5833333333333334	0.016666666666666666	1
979	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	979	1	0.4	0.5266666666666666	0.03	1
980	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	980	3	0.26666666666666666	0.5966666666666667	0.016666666666666666	1
981	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	981	7	0.36666666666666664	0.48	0.0	1
982	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	982	7	0.23333333333333334	0.56	0.023333333333333334	1
983	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	983	6	0.3	0.47333333333333333	0.016666666666666666	1
984	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	984	2	0.16666666666666666	0.4633333333333333	0.01	1
985	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	985	1	0.13333333333333333	0.6566666666666666	0.0	1
986	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	986	5	0.23333333333333334	0.5133333333333333	0.0	1
987	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	987	8	0.3	0.47	0.023333333333333334	1
988	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	988	8	0.26666666666666666	0.57	0.0	1
989	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	989	6	0.23333333333333334	0.5866666666666667	0.013333333333333334	1
990	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	990	8	0.3333333333333333	0.5066666666666667	0.0033333333333333335	1
991	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	991	0	0.1	0.5	0.0	1
992	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	992	0	0.2	0.49	0.0	1
993	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	993	5	0.13333333333333333	0.3233333333333333	0.0033333333333333335	1
994	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	994	0	0.13333333333333333	0.48	0.0	1
995	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	995	4	0.16666666666666666	0.3466666666666667	0.006666666666666667	1
996	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	996	0	0.26666666666666666	0.5066666666666667	0.39666666666666667	1
997	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	997	9	0.26666666666666666	0.5066666666666667	0.0	1
998	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	998	2	0.2	0.43	0.33	1
999	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	999	1	0.3333333333333333	0.5466666666666666	0.4866666666666667	1
1000	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	1000	5	0.3	0.38	0.56	1
1001	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	1001	2	0.16666666666666666	0.5766666666666667	0.4633333333333333	1
1002	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1002	2	0.3	0.48333333333333334	0.023333333333333334	1
1003	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	1003	6	0.3	0.58	0.0	1
1004	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	1004	5	0.2	0.6033333333333334	0.0	1
1005	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	1005	6	0.26666666666666666	0.5066666666666667	0.02666666666666667	1
1006	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	1006	7	0.3	0.45666666666666667	0.013333333333333334	1
1007	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	1007	4	0.23333333333333334	0.5266666666666666	0.016666666666666666	1
1008	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1008	5	0.43333333333333335	0.5633333333333334	0.08666666666666667	1
1009	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	1009	4	0.2	0.6066666666666667	0.18666666666666668	1
1010	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	1010	6	0.3	0.4766666666666667	0.043333333333333335	1
1011	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	1011	5	0.3	0.49	0.1	1
1012	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	1012	7	0.26666666666666666	0.44666666666666666	0.03333333333333333	1
1013	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	1013	6	0.2	0.45	0.03	1
1014	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1014	8	0.26666666666666666	0.5333333333333333	0.21	1
1015	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	1015	13	0.1	0.25	0.38666666666666666	1
1016	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	1016	2	0.26666666666666666	0.5066666666666667	0.19333333333333333	1
1017	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	1017	6	0.23333333333333334	0.2866666666666667	0.4166666666666667	1
1018	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	1018	10	0.2	0.27	0.3566666666666667	1
1019	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	1019	5	0.23333333333333334	0.30333333333333334	0.3	1
1020	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1020	1	0.3333333333333333	0.4533333333333333	0.0033333333333333335	1
1021	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	1021	5	0.26666666666666666	0.5666666666666667	0.0033333333333333335	1
1022	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	1022	1	0.3333333333333333	0.6266666666666667	0.006666666666666667	1
1023	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	1023	1	0.06666666666666667	0.4	0.0	1
1024	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	1024	4	0.23333333333333334	0.6033333333333334	0.01	1
1025	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	1025	0	0.13333333333333333	0.5533333333333333	0.006666666666666667	1
1026	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	1026	4	0.23333333333333334	0.38	0.0	1
1027	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	1027	2	0.13333333333333333	0.49666666666666665	0.01	1
1028	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	1028	7	0.26666666666666666	0.46	0.0033333333333333335	1
1029	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	1029	6	0.3	0.4	0.0	1
